,Fechas,Links
465,"diciembre 10, 2021",https://lopezobrador.org.mx/2021/12/10/version-estenografica-instalacion-de-comision-para-el-acceso-a-la-verdad-y-el-impulso-a-la-justicia-en-chihuahua/
466,"diciembre 10, 2021",https://lopezobrador.org.mx/2021/12/10/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-647/
467,"diciembre 9, 2021",https://lopezobrador.org.mx/2021/12/09/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-646/
468,"diciembre 8, 2021",https://lopezobrador.org.mx/2021/12/08/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-nayarit-2/
469,"diciembre 7, 2021",https://lopezobrador.org.mx/2021/12/07/version-estenografica-plan-de-apoyo-a-nayarit/
470,"diciembre 7, 2021",https://lopezobrador.org.mx/2021/12/07/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-jalisco-4/
471,"diciembre 6, 2021",https://lopezobrador.org.mx/2021/12/06/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-645/
472,"diciembre 4, 2021",https://lopezobrador.org.mx/2021/12/04/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-el-estado-de-mexico/
473,"diciembre 3, 2021",https://lopezobrador.org.mx/2021/12/03/version-estenografica-inauguracion-de-instalaciones-de-la-guardia-nacional-en-zitacuaro-michoacan/
474,"diciembre 3, 2021",https://lopezobrador.org.mx/2021/12/03/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-michoacan/
475,"diciembre 2, 2021",https://lopezobrador.org.mx/2021/12/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-644/
476,"diciembre 1, 2021",https://lopezobrador.org.mx/2021/12/01/discurso-del-presidente-andres-manuel-lopez-obrador-a-3-anos-de-gobierno-2018-2021/
477,"noviembre 30, 2021",https://lopezobrador.org.mx/2021/11/30/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-la-ciudad-de-mexico/
478,"noviembre 29, 2021",https://lopezobrador.org.mx/2021/11/29/version-estenografica-inauguracion-del-camino-rural-san-jeronimo-taviche-en-oaxaca/
479,"noviembre 29, 2021",https://lopezobrador.org.mx/2021/11/29/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-oaxaca-4/
480,"noviembre 26, 2021",https://lopezobrador.org.mx/2021/11/26/presidente-anuncia-reforzamiento-de-estrategia-de-seguridad-en-guanajuato-coordinacion-e-inteligencia-claves-para-contener-delitos/
481,"noviembre 26, 2021",https://lopezobrador.org.mx/2021/11/26/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-guanajuato-2/
482,"noviembre 25, 2021",https://lopezobrador.org.mx/2021/11/25/version-estenografica-programas-para-el-bienestar-en-aguascalientes/
483,"noviembre 25, 2021",https://lopezobrador.org.mx/2021/11/25/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-zacatecas/
484,"noviembre 24, 2021",https://lopezobrador.org.mx/2021/11/24/version-estenografica-plan-de-apoyo-a-zacatecas/
485,"noviembre 24, 2021",https://lopezobrador.org.mx/2021/11/24/version-estenografica-premio-nacional-de-deportes-2021-en-palacio-nacional/
486,"noviembre 24, 2021",https://lopezobrador.org.mx/2021/11/24/version-estenografica-de-la-conferencia-matutina-del-presidente-andres-manuel-lopez-obrador-2/
487,"noviembre 23, 2021",https://lopezobrador.org.mx/2021/11/23/marina-armada-de-mexico-tiene-aprobacion-del-80-por-ciento-y-respaldo-del-pueblo-presidente/
488,"noviembre 23, 2021",https://lopezobrador.org.mx/2021/11/23/version-estenografica-dia-de-la-armada-de-mexico-en-la-secretaria-de-marina-ciudad-de-mexico/
489,"noviembre 23, 2021",https://lopezobrador.org.mx/2021/11/23/version-estenografica-112-asamblea-general-ordinaria-del-imss-en-palacio-nacional/
490,"noviembre 23, 2021",https://lopezobrador.org.mx/2021/11/23/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-643/
491,"noviembre 22, 2021",https://lopezobrador.org.mx/2021/11/22/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-642/
492,"noviembre 20, 2021",https://lopezobrador.org.mx/2021/11/20/discurso-del-presidente-andres-manuel-lopez-obrador-en-el-111-aniversario-del-inicio-de-la-revolucion-mexicana/
493,"noviembre 18, 2021",https://lopezobrador.org.mx/2021/11/18/discurso-del-presidente-andres-manuel-lopez-obrador-en-la-ix-cumbre-de-lideres-de-america-del-norte/
494,"noviembre 17, 2021",https://lopezobrador.org.mx/2021/11/17/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-quintana-roo-2/
495,"noviembre 16, 2021",https://lopezobrador.org.mx/2021/11/16/version-estenografica-tianguis-turistico-mexico-2021-en-merida-yucatan/
496,"noviembre 16, 2021",https://lopezobrador.org.mx/2021/11/16/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-641/
497,"noviembre 15, 2021",https://lopezobrador.org.mx/2021/11/15/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-640/
498,"noviembre 12, 2021",https://lopezobrador.org.mx/2021/11/12/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-sonora-2/
499,"noviembre 11, 2021",https://lopezobrador.org.mx/2021/11/11/version-estenografica-plan-de-justicia-para-cananea-en-sonora/
500,"noviembre 11, 2021",https://lopezobrador.org.mx/2021/11/11/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-colima-2/
501,"noviembre 10, 2021",https://lopezobrador.org.mx/2021/11/10/presidente-presenta-plan-de-apoyo-a-colima-anuncia-fortalecimiento-de-programas-sociales-y-del-despliegue-de-fuerzas-de-seguridad/
502,"noviembre 10, 2021",https://lopezobrador.org.mx/2021/11/10/version-estenografica-plan-de-apoyo-a-colima/
503,"noviembre 10, 2021",https://lopezobrador.org.mx/2021/11/10/version-estenografica-plan-de-desarrollo-integral-para-los-pueblos-de-acasico-palmarejo-y-temacapulin-en-jalisco/
504,"noviembre 10, 2021",https://lopezobrador.org.mx/2021/11/10/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-639/
505,"noviembre 9, 2021",https://lopezobrador.org.mx/2021/11/09/discurso-del-presidente-andres-manuel-lopez-obrador-en-el-consejo-de-seguridad-de-la-organizacion-de-las-naciones-unidas/
506,"noviembre 8, 2021",https://lopezobrador.org.mx/2021/11/08/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-638/
507,"noviembre 5, 2021",https://lopezobrador.org.mx/2021/11/05/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-637/
508,"noviembre 4, 2021",https://lopezobrador.org.mx/2021/11/04/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-636/
509,"noviembre 3, 2021",https://lopezobrador.org.mx/2021/11/03/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-635/
510,"octubre 29, 2021",https://lopezobrador.org.mx/2021/10/29/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-634/
511,"octubre 28, 2021",https://lopezobrador.org.mx/2021/10/28/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-633/
512,"octubre 27, 2021",https://lopezobrador.org.mx/2021/10/27/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-632/
513,"octubre 26, 2021",https://lopezobrador.org.mx/2021/10/26/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-631/
514,"octubre 25, 2021",https://lopezobrador.org.mx/2021/10/25/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-630/
515,"octubre 24, 2021",https://lopezobrador.org.mx/2021/10/24/version-estenografica-plan-de-apoyo-a-guerrero/
516,"octubre 24, 2021",https://lopezobrador.org.mx/2021/10/24/version-estenografica-libramiento-poniente-de-acapulco-supervision-de-obra/
517,"octubre 24, 2021",https://lopezobrador.org.mx/2021/10/24/version-estenografica-reapertura-parque-papagayo-desde-acapulco-guerrero/
518,"octubre 23, 2021",https://lopezobrador.org.mx/2021/10/23/version-estenografica-reunion-con-autoridades-de-la-montana-de-guerrero-desde-san-luis-acatlan/
519,"octubre 23, 2021",https://lopezobrador.org.mx/2021/10/23/version-estenografica-reunion-con-autoridades-de-la-montana-de-guerrero-desde-malinaltepec/
520,"octubre 23, 2021",https://lopezobrador.org.mx/2021/10/23/version-estenografica-reunion-con-autoridades-de-la-montana-de-guerrero-desde-tlapa/
521,"octubre 22, 2021",https://lopezobrador.org.mx/2021/10/22/version-estenografica-reunion-con-autoridades-de-la-montana-de-guerrero/
522,"octubre 22, 2021",https://lopezobrador.org.mx/2021/10/22/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-629/
523,"octubre 21, 2021",https://lopezobrador.org.mx/2021/10/21/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-628/
524,"octubre 20, 2021",https://lopezobrador.org.mx/2021/10/20/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-627/
525,"octubre 19, 2021",https://lopezobrador.org.mx/2021/10/19/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-626/
526,"octubre 18, 2021",https://lopezobrador.org.mx/2021/10/18/version-estenografica-presentacion-del-programa-sembrando-vida-a-delegacion-de-estados-unidos-de-america-desde-chiapas/
527,"octubre 18, 2021",https://lopezobrador.org.mx/2021/10/18/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-625/
528,"octubre 17, 2021",https://lopezobrador.org.mx/2021/10/17/version-estenografica-hospital-general-de-tijuana-supervision-de-rehabilitacion-integral-desde-baja-california/
529,"octubre 17, 2021",https://lopezobrador.org.mx/2021/10/17/version-estenografica-programas-para-el-bienestar-en-rosarito-baja-california/
530,"octubre 16, 2021",https://lopezobrador.org.mx/2021/10/16/version-estenografica-acuerdo-para-regularizar-vehiculos-usados-de-procedencia-extranjera-en-ensenada-baja-california/
531,"octubre 16, 2021",https://lopezobrador.org.mx/2021/10/16/version-estenografica-inauguracion-primera-etapa-de-la-universidad-para-el-bienestar-en-san-quintin-baja-california/
532,"octubre 15, 2021",https://lopezobrador.org.mx/2021/10/15/version-estenografica-programas-para-el-bienestar-desde-tecate-baja-california/
533,"octubre 15, 2021",https://lopezobrador.org.mx/2021/10/15/version-estenografica-inauguracion-de-instalaciones-de-la-guardia-nacional-en-mexicali-baja-california/
534,"octubre 15, 2021",https://lopezobrador.org.mx/2021/10/15/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-624/
535,"octubre 14, 2021",https://lopezobrador.org.mx/2021/10/14/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-623/
536,"octubre 13, 2021",https://lopezobrador.org.mx/2021/10/13/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-622/
537,"octubre 12, 2021",https://lopezobrador.org.mx/2021/10/12/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-621/
538,"octubre 11, 2021",https://lopezobrador.org.mx/2021/10/11/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-620/
539,"octubre 9, 2021",https://lopezobrador.org.mx/2021/10/09/version-estenografica-plan-de-apoyo-a-michoacan/
540,"octubre 8, 2021",https://lopezobrador.org.mx/2021/10/08/version-estenografica-seguimiento-agua-saludable-para-la-laguna-en-lerdo-durango/
541,"octubre 8, 2021",https://lopezobrador.org.mx/2021/10/08/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-619/
542,"octubre 7, 2021",https://lopezobrador.org.mx/2021/10/07/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-618/
543,"octubre 6, 2021",https://lopezobrador.org.mx/2021/10/06/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-617/
544,"octubre 5, 2021",https://lopezobrador.org.mx/2021/10/05/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-veracruz-4/
545,"octubre 4, 2021",https://lopezobrador.org.mx/2021/10/04/discurso-del-presidente-andres-manuel-lopez-obrador-durante-los-200-anos-de-la-armada-de-mexico/
546,"octubre 4, 2021",https://lopezobrador.org.mx/2021/10/04/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-puebla-2/
547,"octubre 3, 2021",https://lopezobrador.org.mx/2021/10/03/version-estenografica-programas-para-el-bienestar-en-apizaco-tlaxcala/
548,"octubre 3, 2021",https://lopezobrador.org.mx/2021/10/03/version-estenografica-plan-de-apoyo-a-personas-afectadas-por-el-huracan-grace-en-puebla/
549,"octubre 2, 2021",https://lopezobrador.org.mx/2021/10/02/version-estenografica-plan-de-apoyo-a-personas-afectadas-por-el-huracan-grace-en-hidalgo/
550,"octubre 2, 2021",https://lopezobrador.org.mx/2021/10/02/version-estenografica-plan-de-apoyo-a-personas-afectadas-por-el-huracan-grace-en-veracruz/
551,"octubre 1, 2021",https://lopezobrador.org.mx/2021/10/01/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-morelos-2/
552,"septiembre 30, 2021",https://lopezobrador.org.mx/2021/09/30/discurso-del-presidente-andres-manuel-lopez-obrador-durante-la-conmemoracion-del-256-aniversario-del-natalicio-de-jose-maria-morelos-y-pavon/
553,"septiembre 30, 2021",https://lopezobrador.org.mx/2021/09/30/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-616/
554,"septiembre 29, 2021",https://lopezobrador.org.mx/2021/09/29/version-estenografica-inauguracion-de-sucursal-del-banco-del-bienestar-en-iztapalapa-ciudad-de-mexico/
555,"septiembre 29, 2021",https://lopezobrador.org.mx/2021/09/29/version-estenografica-inauguracion-de-sucursal-del-banco-del-bienestar-en-tlahuac-ciudad-de-mexico/
556,"septiembre 29, 2021",https://lopezobrador.org.mx/2021/09/29/version-estenografica-inauguracion-de-sucursal-del-banco-del-bienestar-en-gustavo-a-madero-ciudad-de-mexico/
557,"septiembre 29, 2021",https://lopezobrador.org.mx/2021/09/29/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-615/
558,"septiembre 28, 2021",https://lopezobrador.org.mx/2021/09/28/discurso-del-presidente-andres-manuel-lopez-obrador-en-la-peticion-de-perdon-por-agravios-a-los-pueblos-originarios-justicia-al-pueblo-yaqui/
559,"septiembre 27, 2021",https://lopezobrador.org.mx/2021/09/27/discurso-del-presidente-andres-manuel-lopez-obrador-durante-200-aniversario-de-la-consumacion-de-la-independencia/
560,"septiembre 27, 2021",https://lopezobrador.org.mx/2021/09/27/version-estenografica-inauguracion-de-exposicion-la-grandeza-de-mexico-en-el-museo-nacional-de-antropologia/
561,"septiembre 27, 2021",https://lopezobrador.org.mx/2021/09/27/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-611/
562,"septiembre 24, 2021",https://lopezobrador.org.mx/2021/09/24/version-estenografica-evaluacion-del-programa-jovenes-construyendo-el-futuro-desde-xochimilco-ciudad-de-mexico-2/
563,"septiembre 24, 2021",https://lopezobrador.org.mx/2021/09/24/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-614/
564,"septiembre 23, 2021",https://lopezobrador.org.mx/2021/09/23/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-613/
565,"septiembre 22, 2021",https://lopezobrador.org.mx/2021/09/22/version-estenografica-feria-aeroespacial-mexico-2021/
566,"septiembre 22, 2021",https://lopezobrador.org.mx/2021/09/22/version-estenografica-de-la-conferencia-matutina-del-presidente-andres-manuel-lopez-obrador/
567,"septiembre 21, 2021",https://lopezobrador.org.mx/2021/09/21/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-612/
568,"septiembre 20, 2021",https://lopezobrador.org.mx/2021/09/20/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-oaxaca-3/
569,"septiembre 18, 2021",https://lopezobrador.org.mx/2021/09/18/discurso-del-presidente-andres-manuel-lopez-obrador-durante-la-vi-cumbre-de-la-celac/
570,"septiembre 17, 2021",https://lopezobrador.org.mx/2021/09/17/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-610/
571,"septiembre 16, 2021",https://lopezobrador.org.mx/2021/09/16/discurso-del-presidente-andres-manuel-lopez-obrador-durante-el-desfile-civico-militar-211-anos-del-grito-de-independencia/
572,"septiembre 14, 2021",https://lopezobrador.org.mx/2021/09/14/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-609/
573,"septiembre 13, 2021",https://lopezobrador.org.mx/2021/09/13/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-608/
574,"septiembre 12, 2021",https://lopezobrador.org.mx/2021/09/12/version-estenografica-inauguracion-del-centro-de-rehabilitacion-y-educacion-especial-en-tepic-nayarit/
575,"septiembre 10, 2021",https://lopezobrador.org.mx/2021/09/10/version-estenografica-supervision-de-obra-del-hospital-pediatrico-de-sinaloa/
576,"septiembre 10, 2021",https://lopezobrador.org.mx/2021/09/10/version-estenografica-supervision-de-obra-del-hospital-general-de-hermosillo-sonora/
577,"septiembre 10, 2021",https://lopezobrador.org.mx/2021/09/10/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-607/
578,"septiembre 9, 2021",https://lopezobrador.org.mx/2021/09/09/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-606/
579,"septiembre 8, 2021",https://lopezobrador.org.mx/2021/09/08/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-605/
580,"septiembre 7, 2021",https://lopezobrador.org.mx/2021/09/07/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-604/
581,"septiembre 6, 2021",https://lopezobrador.org.mx/2021/09/06/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-603/
582,"septiembre 3, 2021",https://lopezobrador.org.mx/2021/09/03/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-602/
583,"septiembre 2, 2021",https://lopezobrador.org.mx/2021/09/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-601/
584,"septiembre 1, 2021",https://lopezobrador.org.mx/2021/09/01/discurso-del-presidente-andres-manuel-lopez-obrador-durante-el-tercer-informe-de-gobierno/
585,"agosto 31, 2021",https://lopezobrador.org.mx/2021/08/31/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-600/
586,"agosto 30, 2021",https://lopezobrador.org.mx/2021/08/30/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-599/
587,"agosto 29, 2021",https://lopezobrador.org.mx/2021/08/29/version-estenografica-inauguracion-del-hospital-general-de-zona-no-1-nueva-frontera-desde-tapachula-chiapas/
588,"agosto 29, 2021",https://lopezobrador.org.mx/2021/08/29/version-estenografica-inauguracion-de-planta-de-cria-y-esterilizacion-de-machos-de-la-mosca-del-mediterraneo-desde-metapa-chiapas/
589,"agosto 28, 2021",https://lopezobrador.org.mx/2021/08/28/version-estenografica-reconversion-del-hospital-general-huixtla-desde-chiapas/
590,"agosto 28, 2021",https://lopezobrador.org.mx/2021/08/28/version-estenografica-programas-para-el-bienestar-y-sembrando-vida-desde-motozintla-chiapas/
591,"agosto 28, 2021",https://lopezobrador.org.mx/2021/08/28/discurso-del-presidente-andres-manuel-lopez-obrador-en-el-bicentenario-de-la-independencia-de-chiapas-de-la-corona-espanola-desde-comitan-de-dominguez/
592,"agosto 27, 2021",https://lopezobrador.org.mx/2021/08/27/version-estenografica-inauguracion-de-instalaciones-de-la-guardia-nacional-desde-san-cristobal-de-las-casas-chiapas/
593,"agosto 27, 2021",https://lopezobrador.org.mx/2021/08/27/version-estenografica-avances-del-programa-nacional-de-reconstruccion-desde-san-cristobal-de-las-casas-chiapas/
594,"agosto 27, 2021",https://lopezobrador.org.mx/2021/08/27/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-598/
595,"agosto 26, 2021",https://lopezobrador.org.mx/2021/08/26/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-597/
596,"agosto 25, 2021",https://lopezobrador.org.mx/2021/08/25/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-veracruz-3/
597,"agosto 24, 2021",https://lopezobrador.org.mx/2021/08/24/discurso-del-presidente-andres-manuel-lopez-obrador-en-la-conmemoracion-de-los-200-anos-de-la-firma-de-los-tratados-de-cordoba-desde-veracruz/
598,"agosto 24, 2021",https://lopezobrador.org.mx/2021/08/24/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-596/
599,"agosto 23, 2021",https://lopezobrador.org.mx/2021/08/23/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-595/
600,"agosto 20, 2021",https://lopezobrador.org.mx/2021/08/20/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-594/
601,"agosto 19, 2021",https://lopezobrador.org.mx/2021/08/19/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-593/
602,"agosto 18, 2021",https://lopezobrador.org.mx/2021/08/18/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-592/
603,"agosto 17, 2021",https://lopezobrador.org.mx/2021/08/17/version-estenografica-abanderamiento-de-la-delegacion-mexicana-xvi-juegos-paralimpicos-tokio-2020/
604,"agosto 17, 2021",https://lopezobrador.org.mx/2021/08/17/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-591/
605,"agosto 16, 2021",https://lopezobrador.org.mx/2021/08/16/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-590/
606,"agosto 15, 2021",https://lopezobrador.org.mx/2021/08/15/version-estenografica-agua-saludable-para-la-laguna-desde-lerdo-durango/
607,"agosto 14, 2021",https://lopezobrador.org.mx/2021/08/14/version-estenografica-visita-a-la-region-de-la-presa-el-zapotillo-en-canadas-de-obregon-jalisco/
608,"agosto 13, 2021",https://lopezobrador.org.mx/2021/08/13/version-estenografica-ceremonia-de-revista-de-entrada-de-la-comandancia-del-ejercito-mexicano-en-campo-marte/
609,"agosto 13, 2021",https://lopezobrador.org.mx/2021/08/13/discurso-del-presidente-andres-manuel-lopez-obrador-en-los-500-anos-de-resistencia-indigena-1521-mexico-tenochtitlan/
610,"agosto 13, 2021",https://lopezobrador.org.mx/2021/08/13/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-589/
611,"agosto 12, 2021",https://lopezobrador.org.mx/2021/08/12/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-588/
612,"agosto 11, 2021",https://lopezobrador.org.mx/2021/08/11/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-587/
613,"agosto 10, 2021",https://lopezobrador.org.mx/2021/08/10/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-586/
614,"agosto 9, 2021",https://lopezobrador.org.mx/2021/08/09/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-chihuahua/
615,"agosto 8, 2021",https://lopezobrador.org.mx/2021/08/08/version-estenografica-inauguracion-de-instalaciones-de-la-guardia-nacional-en-juarez-chihuahua/
616,"agosto 7, 2021",https://lopezobrador.org.mx/2021/08/07/version-estenografica-inauguracion-de-instalaciones-de-la-guardia-nacional-desde-ahumada-chihuahua/
617,"agosto 7, 2021",https://lopezobrador.org.mx/2021/08/07/version-estenografica-programas-para-el-bienestar-en-colima/
618,"agosto 6, 2021",https://lopezobrador.org.mx/2021/08/06/version-estenografica-programas-para-el-bienestar-desde-los-cabos-baja-california-sur/
619,"agosto 6, 2021",https://lopezobrador.org.mx/2021/08/06/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-baja-california-sur-2/
620,"agosto 5, 2021",https://lopezobrador.org.mx/2021/08/05/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-585/
621,"agosto 4, 2021",https://lopezobrador.org.mx/2021/08/04/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-584/
622,"agosto 3, 2021",https://lopezobrador.org.mx/2021/08/03/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-583/
623,"agosto 2, 2021",https://lopezobrador.org.mx/2021/08/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-jalisco-3/
624,"julio 30, 2021",https://lopezobrador.org.mx/2021/07/30/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-582/
625,"julio 29, 2021",https://lopezobrador.org.mx/2021/07/29/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-581/
626,"julio 28, 2021",https://lopezobrador.org.mx/2021/07/28/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-580/
627,"julio 27, 2021",https://lopezobrador.org.mx/2021/07/27/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-579/
628,"julio 26, 2021",https://lopezobrador.org.mx/2021/07/26/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-veracruz-2/
629,"julio 24, 2021",https://lopezobrador.org.mx/2021/07/24/discurso-del-presidente-andres-manuel-lopez-obrador-en-el-238-aniversario-del-natalicio-de-simon-bolivar-desde-el-castillo-de-chapultepec/
630,"julio 23, 2021",https://lopezobrador.org.mx/2021/07/23/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-578/
